0.0,0.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,9.0,9.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,9.055385138137417,9.055385138137417,9.055385138137417,9.055385138137417,8.06225774829855,8.06225774829855,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,9.0,9.0,13.892443989449806,13.892443989449806,9.899494936611665,9.899494936611665,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,10.219544457292889,10.219544457292887,10.219544457292887,17.0312195418814,17.0312195418814,15.212670403551897,15.212670403551897,8.071067811865476,8.071067811865476,9.06225774829855,9.06225774829855,9.94427190999916,9.94427190999916,5.47213595499958,5.47213595499958,14.0,14.0,13.041594578792294,13.041594578792294,26.553864678361276,26.553864678361276,23.360679774997898,23.360679774997898,6.656854249492381,6.656854249492381,2.0,2.0,5.47213595499958,5.47213595499958,5.123105625617661,5.123105625617661,2.0,2.0,8.21110255092798,8.21110255092798,8.21110255092798,8.21110255092798,18.46424919657298,18.46424919657298,13.36931687685298,13.36931687685298,6.656854249492381,6.656854249492381,10.219544457292889,10.219544457292889,16.0,16.0,6.8309518948453,6.8309518948453,3.0,3.0,3.23606797749979,3.23606797749979,2.414213562373095,2.414213562373095,4.60555127546399,4.60555127546399,3.0,3.0,2.0,2.0,4.60555127546399,4.60555127546399,3.23606797749979,3.23606797749979,76.29276193632427,76.29276193632427,76.29276193632427,76.29276193632427,76.29276193632427,76.29276193632427,76.29276193632427,76.29276193632427,76.29276193632427,76.29276193632427,76.29276193632427
2.0,2.0,2.0,2.0,2.0,47.803929962395145,47.803929962395145,47.803929962395145,47.803929962395145,47.803929962395145,47.803929962395145,47.803929962395145,47.803929962395145,11.899494936611665,11.899494936611665,11.899494936611665,11.899494936611665,11.899494936611665,11.899494936611665,26.73863375370596,26.73863375370596,48.0,48.0,48.0,48.0,48.0,48.0,24.0,24.0,40.600518131237564,40.600518131237564,40.600518131237564,40.600518131237564,40.600518131237564,40.600518131237564,40.600518131237564,40.600518131237564,13.313708498984761,13.313708498984761,24.02271554554524,24.02271554554524,24.02271554554524,24.02271554554524,11.219544457292889,11.219544457292889,12.19803902718557,12.19803902718557,30.017851452243796,30.017851452243796,30.017851452243796,30.017851452243796,30.017851452243796,30.017851452243796,30.017851452243796,30.017851452243796,30.017851452243796,30.017851452243796,30.017851452243796,30.017851452243796
3.0,3.0,17.560219778561038,15.041594578792294,15.041594578792294,12.0,12.0,7.0,7.0,12.433981132056603,12.433981132056603,26.706539182259394,26.706539182259394,26.706539182259394,26.706539182259394,14.40175425099138,14.40175425099138,7.47213595499958,7.47213595499958,7.47213595499958,7.47213595499958,16.92838827718412,16.92838827718412,5.0,5.0,7.47213595499958,7.47213595499958,7.47213595499958,7.47213595499958,7.47213595499958,7.47213595499958,15.36931687685298,15.36931687685298,45.01190307520001,45.01190307520001,21.439088914585774,21.439088914585774,16.038404810405297,16.038404810405297,16.038404810405297,16.038404810405297,16.038404810405297,16.038404810405297,16.038404810405297,16.038404810405297,16.038404810405297,16.038404810405297,14.704699910719626,14.704699910719626,13.0,13.0,26.021728866442675,26.021728866442675,16.038404810405297,16.038404810405297,3.0,3.0,9.32455532033676,9.32455532033676,7.47213595499958,7.47213595499958,32.83286778035259,32.83286778035259,20.11724276862369,20.11724276862369,17.14213562373095,17.14213562373095,6.60555127546399,6.60555127546399,9.70820393249937,9.70820393249937,8.099019513592786,8.099019513592786,6.60555127546399,6.60555127546399,7.242640687119286,7.242640687119286,6.16227766016838,6.16227766016838,6.60555127546399,6.60555127546399,5.0,5.0,4.0,4.0,5.0,5.0,6.60555127546399,6.60555127546399,6.60555127546399,6.60555127546399,23.39607805437114,23.39607805437114,5.0,5.0,7.47213595499958,7.47213595499958,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,10.071067811865476,10.071067811865476,10.071067811865476,10.071067811865476,8.385164807134505,8.385164807134505,3.0,3.0,8.0,8.0,12.0,12.0,10.0,10.0,31.0713376952364,31.0713376952364,31.861739379323623,31.861739379323623,5.0,5.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,11.06225774829855,11.06225774829855,23.09975124224178,23.09975124224178,31.442925306655788,31.442925306655788,14.0,14.0,16.341664064126334,16.341664064126334,16.601470508735446,16.601470508735446,4.0,4.0,11.0,11.0,7.0,7.0,9.0,9.0,11.06225774829855,11.06225774829855,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,23.12461179749811,23.12461179749811,23.12461179749811,23.12461179749811,23.12461179749811,23.12461179749811,10.280109889280519,10.280109889280519,4.0,4.0,5.23606797749979,5.23606797749979,15.727922061357857,15.727922061357857,15.727922061357857,15.727922061357857,15.727922061357857,15.727922061357857,13.63014581273465,13.63014581273465,15.206555615733702,15.206555615733702,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,196.04144632694815,196.04144632694815,31.0,31.0,24.0,24.0,3.0,3.0,3.0,3.0,3.0,3.0,27.0,27.0,21.0,21.0,11.602325267042627,11.602325267042627,5.23606797749979,5.23606797749979,4.0,4.0,23.248456731316587,23.248456731316587,22.235384061671347,22.235384061671347,22.235384061671347,22.235384061671347,22.235384061671347,22.235384061671347,22.235384061671347,22.235384061671347,22.235384061671347,22.235384061671347,22.235384061671347,22.235384061671347
4.0,4.0,4.0,8.47213595499958,8.47213595499958,8.47213595499958,8.47213595499958,8.47213595499958,8.47213595499958,8.47213595499958,8.47213595499958,8.47213595499958,8.47213595499958,8.47213595499958
5.0,5.0,14.486832980505138,31.305892875931807,31.305892875931807,11.32455532033676,11.32455532033676,6.0,6.0,15.44030650891055,15.44030650891055,8.0,8.0,12.615773105863909,12.615773105863909,9.47213595499958,9.47213595499958,5.0,5.0,7.23606797749979,7.23606797749979,7.0,7.0,33.0,33.0,33.0,33.0,30.059928172283335,30.059928172283335,13.246211251235321,13.246211251235321,22.88854381999832,22.88854381999832,26.023796041628636,26.023796041628636,26.023796041628636,26.023796041628636,76.7007670809734,76.7007670809734,76.7007670809734,76.7007670809734,76.7007670809734,76.7007670809734,76.7007670809734,76.7007670809734,76.7007670809734,76.7007670809734,76.7007670809734
6.0,6.0,28.20360331117452,28.20360331117452,28.20360331117452,14.94427190999916,14.94427190999916,14.0,14.0,18.165525060596437,18.165525060596437,11.385164807134505,11.385164807134505,14.94427190999916,14.94427190999916,7.414213562373095,7.414213562373095,7.0,7.0,8.23606797749979,8.23606797749979,7.414213562373095,7.414213562373095,9.16227766016838,9.16227766016838,18.0,18.0,11.0,11.0,11.65685424949238,11.65685424949238,13.0,13.0,32.1725046566048,32.1725046566048,28.671568097509265,28.671568097509265,25.026297590440446,25.026297590440446,19.038404810405297,19.038404810405297,35.1547594742265,35.1547594742265,35.1547594742265,35.1547594742265,35.1547594742265,35.1547594742265,35.1547594742265,35.1547594742265,35.1547594742265,35.1547594742265,41.17101079013795,41.17101079013795,41.17101079013795,41.17101079013795,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.16227766016838,9.16227766016838,9.16227766016838,9.16227766016838,8.82842712474619,8.82842712474619,8.82842712474619,8.82842712474619,8.82842712474619,8.82842712474619,8.82842712474619,8.82842712474619,8.82842712474619,8.82842712474619,8.82842712474619
7.0,7.0,57.0,31.413111231467404,31.413111231467404,25.60107523773827,25.60107523773827,44.64306044943742,44.64306044943742,44.64306044943742,44.64306044943742,44.64306044943742,44.64306044943742,44.64306044943742,44.64306044943742,44.64306044943742,44.64306044943742,44.64306044943742
8.0,8.0,52.553338819890925,35.58622844826744,35.58622844826744,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
9.0,9.0,16.810249675906654,16.810249675906654,11.0,11.0,18.055385138137417,18.055385138137417,15.082762530298218,15.082762530298218,15.082762530298218,15.082762530298218,15.082762530298218,15.082762530298218,15.082762530298218,15.082762530298218,15.082762530298218,15.082762530298218,15.082762530298218,15.082762530298218
