date,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery
2013-11-04 0:00:00,98.289,72.1,0,32,0,,46.3,,,,,,,,,
2013-11-05 0:00:00,96.858,72.1,0,32,0,,47.7,,,,,,,,,
2013-11-06 0:00:00,96.592,72.1,0,32,0,,54.9,,,,,,,,,
2013-11-07 0:00:00,96.491,72.1,0,32,0,,51.4,,,,,,,,,
2013-11-08 0:00:00,95.267,72.1,0,32,0,,43,,,,,,,,,
2013-11-09 0:00:00,95.456,72.1,0,32,0,,42.7,,,,,,,,,
2013-11-10 0:00:00,95.985,72.1,0,32,0,,51.6,,,,,,,,,
2013-11-11 0:00:00,97.602,72.1,0,32,0,,47.4,,,,,,,,,
2013-11-12 0:00:00,96.936,72.1,0,32,0,,41.1,,,,,,,,,
2013-11-13 0:00:00,95.305,72.1,0,32,0,,32,,,,,,,,,
2013-11-14 0:00:00,94.018,72.1,0,32,0,,38.8,,,,,,,,,
2013-11-15 0:00:00,93.929,72.1,0,32,0,,41.7,,,,,,,,,
2013-11-16 0:00:00,94.441,72.1,0,32,0,0,51.2,,,,,,,,,
2013-11-17 0:00:00,94.929,72.1,0,32,0,0,54.8,,,,,,,,,
2013-11-18 0:00:00,95.432,72.1,0,32,0,0,55.3,,,,,,,,,
2013-11-19 0:00:00,94.116,72.1,0,32,0,0,55.1,,,,,,,,,
2013-11-20 0:00:00,91.19,72.1,0,32,0,0,55.3,,,,,,,,,
2013-11-21 0:00:00,87.352,72.1,0,32,0,0,55.3,,,,,,,,,
2013-11-22 0:00:00,87.494,72.1,0,32,0,0,55.7,,,,,,,,,
2013-11-23 0:00:00,87.013,72.1,0,32,0,0,47.2,,,,,,,,,
2013-11-24 0:00:00,87.552,72.1,0,32,0,0,30.8,,,,,,,,,
2013-11-25 0:00:00,87.237,72.1,0,32,0,0,31.2,,,,,,,,,
2013-11-26 0:00:00,87.826,72.1,0,32,0,0,42.3,,,,,,,,,
2013-11-27 0:00:00,88.245,72.1,0,32,0,0,29.9,,,,,,,,,
2013-11-28 0:00:00,87.743,72.1,0,32,0,0,29.4,,,,,,,,,
2013-11-29 0:00:00,87.384,72.1,0,32,0,0,37.6,,,,,,,,,
2013-11-30 0:00:00,86.719,72.1,0,32,0,0,37.8,,,,,,,,,
2013-12-01 0:00:00,86.803,72.1,0,32,0,0,42.5,,,,,,,,,
2013-12-02 0:00:00,86.427,72.1,0,32,0,0,44,,,,,,,,,
2013-12-03 0:00:00,109.871,72.1,0,32,0,0,47.2,,,,,,,,,
2013-12-04 0:00:00,160.508,72.1,0,32,0,0,53.7,,,,,,,,,
2013-12-05 0:00:00,165.312,72.1,0,32,0,0,59.3,,,,,,,,,
2013-12-06 0:00:00,167.247,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-07 0:00:00,167.462,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-08 0:00:00,167.288,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-09 0:00:00,168.92,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-10 0:00:00,168.252,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-11 0:00:00,165.99,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-12 0:00:00,164.496,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-13 0:00:00,163.281,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-14 0:00:00,164.431,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-15 0:00:00,164.773,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-16 0:00:00,163.115,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-17 0:00:00,160.789,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-18 0:00:00,160.699,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-19 0:00:00,159.635,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-20 0:00:00,158.923,72.1,0,32,0,0,62.4,,,,,,,,,
2013-12-21 0:00:00,160.831,72.1,0,32,0,0,53.1,,,,,,,,,
2013-12-22 0:00:00,165.227,72.1,0,32,0,0,0,,,,,,,,,
2013-12-23 0:00:00,165.19,72.1,0,32,0,0,0,,,,,,,,,
2013-12-24 0:00:00,163.678,72.1,0,32,0,0,0,,,,,,,,,
2013-12-25 0:00:00,161.819,72.1,0,32,0,0,7.2,,,,,,,,,
2013-12-26 0:00:00,161.515,72.1,0,32,0,0,34.5,,,,,,,,,
2013-12-27 0:00:00,160.131,72.1,0,32,0,0,36.4,,,,,,,,,
2013-12-28 0:00:00,160.713,72.1,0,32,0,0,34.6,,,,,,,,,
2013-12-29 0:00:00,162.803,72.1,0,32,0,0,44.6,,,,,,,,,
2013-12-30 0:00:00,160.208,72.1,0,32,0,0,41.2,,,,,,,,,
2013-12-31 0:00:00,159.988,72.1,0,32,0,0,35.7,,,,,,,,,
2014-01-01 0:00:00,159.213,72.1,0,32,0,0,35,,,,,,,,,
2014-01-02 0:00:00,160.317,72.1,0,32,0,0,36.1,,,,,,,,,
2014-01-03 0:00:00,160.273,72.1,0,32,0,0,21.4,,,,,,,,,
2014-01-04 0:00:00,159.137,72.1,0,32,0,0,28.8,,,,,,,,,
2014-01-05 0:00:00,159.101,72.1,0,32,0,0,41.9,,,,,,,,,
2014-01-06 0:00:00,160.275,72.1,0,32,0,0,20.7,,,,,,,,,
2014-01-07 0:00:00,158.967,72.1,0,32,0,0,-0.2,,,,,,,,,
2014-01-08 0:00:00,158.236,72.1,0,32,0,0,-0.2,,,,,,,,,
2014-01-09 0:00:00,157.545,72.1,0,32,0,0,-0.2,,,,,,,,,
2014-01-10 0:00:00,159.563,72.1,0,32,0,0,30.3,,,,,,,,,
2014-01-11 0:00:00,160.783,72.1,0,32,0,0,49.9,,,,,,,,,
2014-01-12 0:00:00,159.249,72.1,0,32,0,0,50.5,,,,,,,,,
2014-01-13 0:00:00,158.194,72.1,0,32,0,0,50.3,,,,,,,,,
2014-01-14 0:00:00,159.525,72.1,0,32,0,0,50.5,,,,,,,,,
2014-01-15 0:00:00,158.738,72.1,0,32,0,0,50.5,,,,,,,,,
2014-01-16 0:00:00,158.578,72.1,0,32,0,0,50.5,,,,,,,,,
2014-01-17 0:00:00,157.689,72.1,0,32,0,0,50.5,,,,,,,,,
2014-01-18 0:00:00,156.84,72.1,0,32,0,0,50.3,,,,,,,,,
2014-01-19 0:00:00,156.157,72.1,0,32,0,0,50.5,,,,,,,,,
2014-01-20 0:00:00,155.431,72.1,0,32,0,0,50.5,,,,,,,,,
2014-01-21 0:00:00,154.198,72.1,0,32,0,0,50.5,,,,,,,,,
2014-01-22 0:00:00,154.502,72.1,0,32,0,0,48.7,,,,,,,,,
2014-01-23 0:00:00,154.038,72.1,0,32,0,0,47.1,,,,,,,,,
2014-01-24 0:00:00,153.698,72.1,0,32,0,0,39.7,,,,,,,,,
2014-01-25 0:00:00,152.853,72.1,0,32,0,0,47.9,,,,,,,,,
2014-01-26 0:00:00,153.247,72.1,0,32,0,0,45.8,,,,,,,,,
2014-01-27 0:00:00,151.075,72.1,0,32,0,0,48.7,,,,,,,,,
2014-01-28 0:00:00,153.768,72.1,0,32,0,0,40.1,,,,,,,,,
2014-01-29 0:00:00,155.052,72.1,0,32,0,0,41.5,,,,,,,,,
2014-01-30 0:00:00,152.847,72.1,0,32,0,0,36.3,,,,,,,,,
2014-01-31 0:00:00,152.033,72.1,0,32,0,0,38.9,,,,,,,,,
2014-02-01 0:00:00,151.485,72.1,0,32,0,0,39.3,,,,,,,,,
2014-02-02 0:00:00,151.245,72.1,0,32,0,0,42.1,,,,,,,,,
2014-02-03 0:00:00,154.886,72.1,0,32,0,0,33.4,,,,,,,,,
2014-02-04 0:00:00,153.564,72.1,0,32,0,0,48.4,,,,,,,,,
2014-02-05 0:00:00,153.926,72.1,0,32,0,0,39.3,,,,,,,,,
2014-02-06 0:00:00,152.31,72.1,0,32,0,0,47.7,,,,,,,,,
2014-02-07 0:00:00,152.775,72.1,0,32,0,0,34.6,,,,,,,,,
2014-02-08 0:00:00,152.031,72.1,0,32,0,0,39.2,,,,,,,,,
