date,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery
2016-06-09 0:00:00,75.014,94.8,62.1,66.9,48.4,6003,70.7,,,,,,,,0,
2016-06-10 0:00:00,75.179,94.6,62.8,64,55.3,3313,66.7,,,,,,,,0,
2016-06-11 0:00:00,75.202,94.9,66,65.7,56.4,4092,68.7,,,,,,,,0,
2016-06-12 0:00:00,75.508,94.9,65,67.9,55.7,6452,71.2,,,,,,,,0,
2016-06-13 0:00:00,75.819,94.5,60.4,67.4,54.7,5857,70.4,,,,,,,,0,
2016-06-14 0:00:00,75.965,94.6,59,58.8,60.7,4178,62.1,,,,,,,,0,
2016-06-15 0:00:00,75.768,94.3,56.4,52.1,63.7,3028,53.8,,,,,,,,0,
2016-06-16 0:00:00,74.984,94.6,60.7,55.6,65.6,5184,57.3,,,,,,,,0,
2016-06-17 0:00:00,74.599,94.6,64.6,60.4,70.6,3213,62,,,,,,,,0,
2016-06-18 0:00:00,74.404,95,66.1,61.9,75.6,7120,64.3,,,,,,,,0,
2016-06-19 0:00:00,74.295,95.2,65.3,66.8,58.8,6265,70.6,,,,,,,,0,
2016-06-20 0:00:00,74.693,95.3,64.5,71,48.5,6462,75.4,,,,,,,,0,
2016-06-21 0:00:00,75.279,95.3,65.1,73.1,44.9,6372,78.4,,,,,,,,0,
2016-06-22 0:00:00,75.92,94.7,62.2,74.3,40.9,6425,78.9,,,,,,,,0,
2016-06-23 0:00:00,76.67,94.3,68.4,71.2,41.8,6548,75.4,,,,,,,,0,
2016-06-24 0:00:00,76.839,92,73.8,69.9,51.3,6371,73.8,,,,,,,,0,
2016-06-25 0:00:00,75.6,94.2,65.9,69.1,53.5,306,72.7,,,,,,,,0,
2016-06-26 0:00:00,74.377,95.1,54.8,74.8,46.7,6574,80.8,,,,,,,,0,
2016-06-27 0:00:00,73.607,94.9,50.2,76.8,45,6533,82.3,,,,,,,,0,
2016-06-28 0:00:00,73.023,94.4,51.5,77.5,45.1,6173,83.2,,,,,,,,0,
2016-06-29 0:00:00,72.472,94.8,50.2,77.9,42.2,5641,82.7,,,,,,,,0,
2016-06-30 0:00:00,71.952,94.7,49.2,76.7,37.7,6124,81.6,,,,,,,,0,
2016-07-01 0:00:00,71.721,94.7,51,77.2,45.5,5493,81.7,,,,,,,,0,
2016-07-02 0:00:00,71.517,94.4,51.4,76.8,45.4,5832,81.4,,,,,,,,0,
2016-07-03 0:00:00,71.315,93.9,50.8,75.6,40.9,5650,79.6,,,,,,,,0,
2016-07-04 0:00:00,71.167,94.3,52.2,74.3,40.9,5568,78,,,,,,,,0,
2016-07-05 0:00:00,71.183,94.3,53.6,72.6,45.7,5551,76.6,,,,,,,,0,
2016-07-06 0:00:00,71.173,93.9,54.5,71,49,5878,75.7,,,,,,,,0,
2016-07-07 0:00:00,71.274,93.9,55.5,71,50.4,5212,74.3,,,,,,,,0,
2016-07-08 0:00:00,71.406,93.7,55.8,71.3,50.1,5497,74.6,,,,,,,,0,
2016-07-09 0:00:00,71.786,92.8,58.8,66.9,60.5,3360,70.7,,,,,,,,0,
2016-07-10 0:00:00,72.011,92.9,59.9,63.1,53.6,5170,65.8,,,,,,,,0,
2016-07-11 0:00:00,72.077,93.1,59.3,67.4,42.5,5235,70.4,,,,,,,,0,
2016-07-12 0:00:00,72.085,93.1,58.9,70.1,43.9,5221,73.3,,,,,,,,0,
2016-07-13 0:00:00,72.208,93.8,60.2,73,43.1,5537,77,,,,,,,,0,
2016-07-14 0:00:00,72.613,94.3,57.7,75.6,44.5,5518,79.6,,,,,,,,0,
2016-07-15 0:00:00,72.973,94.1,56.6,76.7,41.3,4898,80.9,,,,,,,,0,
2016-07-16 0:00:00,73.182,93.5,56.9,74.8,40,5328,79.1,,,,,,,,0,
2016-07-17 0:00:00,73.273,93,56.7,72.6,40.5,5482,76.4,,,,,,,,0,
2016-07-18 0:00:00,73.189,92.6,56.9,68.8,39.2,4893,72.6,,,,,,,,0,
2016-07-19 0:00:00,73.201,93,58.5,69.2,45.2,5057,72.8,,,,,,,,0,
2016-07-20 0:00:00,73.373,93.3,57.1,71.4,45.3,4827,75.3,,,,,,,,0,
2016-07-21 0:00:00,73.632,93.4,56.2,72.4,43.1,4949,76.2,,,,,,,,0,
2016-07-22 0:00:00,73.882,93.4,54.9,72.9,38.7,4966,76.9,,,,,,,,0,
2016-07-23 0:00:00,74.13,93.5,54.6,75,37,5077,79.8,,,,,,,,0,
2016-07-24 0:00:00,74.548,93.5,54.9,77.7,40,4981,82,,,,,,,,0,
2016-07-25 0:00:00,75.086,93.6,54.8,78.7,37.1,4995,82.1,,,,,,,,0,
2016-07-26 0:00:00,75.789,93.6,55.8,79,37.8,4898,82.9,,,,,,,,0,
2016-07-27 0:00:00,76.582,93.7,56.6,80.8,37,4764,84.6,,,,,,,,0,
2016-07-28 0:00:00,77.416,93.5,57.5,81.5,41.1,4839,86.2,,,,,,,,0,
2016-07-29 0:00:00,78.258,93.4,57.6,82,40.9,4733,86.1,,,,,,,,0,
2016-07-30 0:00:00,78.909,93,56.1,81.3,37.3,4727,85.7,,,,,,,,0,
2016-07-31 0:00:00,79.439,92.3,57.9,76.8,40.1,4280,80.7,,,,,,,,0,
2016-08-01 0:00:00,79.793,91.9,58.5,75.6,41.8,4443,79.7,,,,,,,,0,
2016-08-02 0:00:00,80.141,91.8,58.3,76.8,39,4290,80.8,,,,,,,,0,
2016-08-03 0:00:00,80.628,91.9,58.5,76.4,41.5,4310,80.4,,,,,,,,0,
2016-08-04 0:00:00,81.095,91.3,56.5,75.4,38.2,4586,79.4,,,,,,,,0,
2016-08-05 0:00:00,81.183,90.2,55.6,71.1,40.1,4150,74.8,,,,,,,,0,
2016-08-06 0:00:00,81.12,89.5,49.3,72.3,33.5,4089,75.2,,,,,,,,0,
2016-08-07 0:00:00,81.294,89.5,51,71.7,39.7,4084,74.9,,,,,,,,0,
2016-08-08 0:00:00,81.459,89.5,50.4,71.9,38.7,4140,75.2,,,,,,,,0,
2016-08-09 0:00:00,81.586,89.8,50.2,72.4,39,3995,76,,,,,,,,0,
2016-08-10 0:00:00,81.764,90.5,50.5,72,43.8,3071,75.4,,,,,,,,0,
2016-08-11 0:00:00,82.371,91.6,52.6,73.1,48.5,3947,77.1,,,,,,,,0,
2016-08-12 0:00:00,82.604,91,51.5,74.4,47.5,3934,79.2,,,,,,,,0,
2016-08-13 0:00:00,82.628,91.4,50.6,76.4,45.3,3913,81.2,,,,,,,,0,
2016-08-14 0:00:00,82.555,91.6,49.4,78.1,39.2,3765,82.1,,,,,,,,0,
2016-08-15 0:00:00,82.385,91.5,48.5,77.1,43.7,3806,81.1,,,,,,,,0,
2016-08-16 0:00:00,82.171,91.2,48.5,75.9,47.6,3784,80.7,,,,,,,,0,
2016-08-17 0:00:00,82.083,90.9,47.8,76.6,45.9,3384,81.1,,,,,,,,0,
